"","gamma","v","c","alpha","ss_monop_1","ss_monop_2","ss_monop_3","ss_cournot_1","ss_cournot_2","ss_cournot_3","ss_bertrand_1","ss_bertrand_2","ss_bertrand_3"
"29752",0.0204523296,5000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29753",0.0768888936,5000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29754",0.1796678628,5000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29755",0.3293399136,5000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29756",0.5212057896,5000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29757",0.7478170092,5000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29758",1.0007042364,5000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29759",1.2714755076,5000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29760",1.5524528868,5000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29761",0.001145924,6000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29762",0.017043608,6000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29763",0.064074078,6000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29764",0.149723219,6000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29765",0.274449928,6000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29766",0.434338158,6000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29767",0.623180841,6000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29768",0.833920197,6000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29769",1.059562923,6000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29770",1.293710739,6000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29771",0.0010313316,6000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29772",0.0153392472,6000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29773",0.0576666702,6000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29774",0.1347508971,6000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29775",0.2470049352,6000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29776",0.3909043422,6000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29777",0.5608627569,6000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29778",0.7505281773,6000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29779",0.9536066307,6000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29780",1.1643396651,6000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29781",0.0012605164,6000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29782",0.0187479688,6000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29783",0.0704814858,6000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29784",0.1646955409,6000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29785",0.3018949208,6000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29786",0.4777719738,6000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29787",0.6854989251,6000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29788",0.9173122167,6000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29789",1.1655192153,6000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29790",1.4230818129,6000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29791",0.0013751088,6000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29792",0.0204523296,6000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29793",0.0768888936,6000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29794",0.1796678628,6000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29795",0.3293399136,6000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29796",0.5212057896,6000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29797",0.7478170092,6000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29798",1.0007042364,6000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29799",1.2714755076,6000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29800",1.5524528868,6000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29801",0.001145924,7000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29802",0.017043608,7000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29803",0.064074078,7000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29804",0.149723219,7000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29805",0.274449928,7000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29806",0.434338158,7000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29807",0.623180841,7000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29808",0.833920197,7000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29809",1.059562923,7000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29810",1.293710739,7000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29811",0.0010313316,7000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29812",0.0153392472,7000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29813",0.0576666702,7000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29814",0.1347508971,7000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29815",0.2470049352,7000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29816",0.3909043422,7000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29817",0.5608627569,7000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29818",0.7505281773,7000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29819",0.9536066307,7000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29820",1.1643396651,7000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29821",0.0012605164,7000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29822",0.0187479688,7000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29823",0.0704814858,7000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29824",0.1646955409,7000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29825",0.3018949208,7000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29826",0.4777719738,7000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29827",0.6854989251,7000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29828",0.9173122167,7000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29829",1.1655192153,7000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29830",1.4230818129,7000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29831",0.0013751088,7000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29832",0.0204523296,7000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29833",0.0768888936,7000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29834",0.1796678628,7000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29835",0.3293399136,7000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29836",0.5212057896,7000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29837",0.7478170092,7000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29838",1.0007042364,7000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29839",1.2714755076,7000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29840",1.5524528868,7000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29841",0.001145924,8000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29842",0.017043608,8000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29843",0.064074078,8000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29844",0.149723219,8000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29845",0.274449928,8000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29846",0.434338158,8000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29847",0.623180841,8000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29848",0.833920197,8000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29849",1.059562923,8000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29850",1.293710739,8000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29851",0.0010313316,8000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29852",0.0153392472,8000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29853",0.0576666702,8000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29854",0.1347508971,8000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29855",0.2470049352,8000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29856",0.3909043422,8000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29857",0.5608627569,8000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29858",0.7505281773,8000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29859",0.9536066307,8000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29860",1.1643396651,8000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29861",0.0012605164,8000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29862",0.0187479688,8000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29863",0.0704814858,8000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29864",0.1646955409,8000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29865",0.3018949208,8000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29866",0.4777719738,8000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29867",0.6854989251,8000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29868",0.9173122167,8000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29869",1.1655192153,8000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29870",1.4230818129,8000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29871",0.0013751088,8000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29872",0.0204523296,8000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29873",0.0768888936,8000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29874",0.1796678628,8000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29875",0.3293399136,8000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29876",0.5212057896,8000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29877",0.7478170092,8000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29878",1.0007042364,8000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29879",1.2714755076,8000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29880",1.5524528868,8000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29881",0.001145924,9000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29882",0.017043608,9000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29883",0.064074078,9000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29884",0.149723219,9000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29885",0.274449928,9000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29886",0.434338158,9000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29887",0.623180841,9000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29888",0.833920197,9000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29889",1.059562923,9000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29890",1.293710739,9000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29891",0.0010313316,9000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29892",0.0153392472,9000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29893",0.0576666702,9000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29894",0.1347508971,9000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29895",0.2470049352,9000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29896",0.3909043422,9000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29897",0.5608627569,9000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29898",0.7505281773,9000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29899",0.9536066307,9000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29900",1.1643396651,9000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29901",0.0012605164,9000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29902",0.0187479688,9000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29903",0.0704814858,9000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29904",0.1646955409,9000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29905",0.3018949208,9000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29906",0.4777719738,9000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29907",0.6854989251,9000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29908",0.9173122167,9000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29909",1.1655192153,9000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29910",1.4230818129,9000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29911",0.0013751088,9000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29912",0.0204523296,9000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29913",0.0768888936,9000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29914",0.1796678628,9000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29915",0.3293399136,9000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29916",0.5212057896,9000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29917",0.7478170092,9000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29918",1.0007042364,9000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29919",1.2714755076,9000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29920",1.5524528868,9000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29921",0.001145924,10000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29922",0.017043608,10000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29923",0.064074078,10000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29924",0.149723219,10000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29925",0.274449928,10000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29926",0.434338158,10000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29927",0.623180841,10000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29928",0.833920197,10000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29929",1.059562923,10000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29930",1.293710739,10000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29931",0.0010313316,10000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29932",0.0153392472,10000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29933",0.0576666702,10000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29934",0.1347508971,10000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29935",0.2470049352,10000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29936",0.3909043422,10000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29937",0.5608627569,10000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29938",0.7505281773,10000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29939",0.9536066307,10000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29940",1.1643396651,10000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29941",0.0012605164,10000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29942",0.0187479688,10000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29943",0.0704814858,10000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29944",0.1646955409,10000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29945",0.3018949208,10000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29946",0.4777719738,10000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29947",0.6854989251,10000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29948",0.9173122167,10000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29949",1.1655192153,10000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29950",1.4230818129,10000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29951",0.0013751088,10000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29952",0.0204523296,10000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29953",0.0768888936,10000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29954",0.1796678628,10000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29955",0.3293399136,10000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29956",0.5212057896,10000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29957",0.7478170092,10000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29958",1.0007042364,10000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29959",1.2714755076,10000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29960",1.5524528868,10000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29961",0.001145924,11000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29962",0.017043608,11000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29963",0.064074078,11000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29964",0.149723219,11000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29965",0.274449928,11000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29966",0.434338158,11000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29967",0.623180841,11000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29968",0.833920197,11000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29969",1.059562923,11000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29970",1.293710739,11000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29971",0.0010313316,11000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29972",0.0153392472,11000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29973",0.0576666702,11000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29974",0.1347508971,11000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29975",0.2470049352,11000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29976",0.3909043422,11000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29977",0.5608627569,11000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29978",0.7505281773,11000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29979",0.9536066307,11000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29980",1.1643396651,11000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29981",0.0012605164,11000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29982",0.0187479688,11000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29983",0.0704814858,11000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29984",0.1646955409,11000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29985",0.3018949208,11000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29986",0.4777719738,11000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29987",0.6854989251,11000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29988",0.9173122167,11000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29989",1.1655192153,11000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29990",1.4230818129,11000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29991",0.0013751088,11000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29992",0.0204523296,11000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29993",0.0768888936,11000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29994",0.1796678628,11000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29995",0.3293399136,11000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"29996",0.5212057896,11000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29997",0.7478170092,11000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29998",1.0007042364,11000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"29999",1.2714755076,11000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"30000",1.5524528868,11000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"30001",0.001145924,2000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"30002",0.017043608,2000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"30003",0.064074078,2000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"30004",0.149723219,2000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"30005",0.274449928,2000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"30006",0.434338158,2000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"30007",0.623180841,2000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"30008",0.833920197,2000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"30009",1.059562923,2000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"30010",1.293710739,2000,10632.789133376,1746571.63627589,988,NA,NA,989,NA,NA,989,NA,NA
"30011",0.0010313316,2000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"30012",0.0153392472,2000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"30013",0.0576666702,2000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
"30014",0.1347508971,2000,10632.789133376,1746571.63627589,988,NA,NA,988,NA,NA,988,NA,NA
